AGE	JOB	MARITAL_STATUS	EDU	social	race	sex	position	county	country	salary
34	 Private	 Married-civ-spouse	 HS-grad	 Husband	 White	 Male	 Transport-moving	40	 Puerto-Rico	 <=50K
25	 Self-emp-not-inc	 Married-civ-spouse	 HS-grad	 Husband	 White	 Male	 Craft-repair	40	 United-States	 <=50K
18	 Private	 Never-married	 11th	 Own-child	 White	 Female	 Prof-specialty	40	 United-States	 <=50K
58	 Private	 Married-civ-spouse	 HS-grad	 Husband	 White	 Male	 Machine-op-inspct	40	 United-States	 <=50K
31	 State-gov	 Divorced	 Bachelors	 Not-in-family	 White	 Male	 Prof-specialty	40	 United-States	 <=50K
29	 Private	 Married-civ-spouse	 Some-college	 Husband	 White	 Male	 Craft-repair	55	 United-States	 <=50K
28	 Private	 Never-married	 11th	 Not-in-family	 Black	 Male	 Machine-op-inspct	40	 United-States	 <=50K
30	 Private	 Never-married	 Some-college	 Not-in-family	 White	 Male	 Adm-clerical	48	 United-States	 <=50K
21	 ?	 Never-married	 Some-college	 Own-child	 White	 Male	 ?	30	 United-States	 <=50K
44	 Private	 Married-civ-spouse	 Masters	 Husband	 White	 Male	 Prof-specialty	35	 United-States	 >50K
75	 Private	 Widowed	 10th	 Not-in-family	 White	 Female	 Priv-house-serv	70	 United-States	 <=50K
66	 ?	 Married-civ-spouse	 11th	 Husband	 White	 Male	 ?	40	 United-States	 <=50K
26	 Private	 Married-civ-spouse	 Some-college	 Husband	 Black	 Male	 Craft-repair	40	 United-States	 <=50K
33	 Self-emp-inc	 Married-civ-spouse	 Bachelors	 Husband	 White	 Male	 Sales	50	 United-States	 >50K
57	 Self-emp-inc	 Married-civ-spouse	 Masters	 Husband	 White	 Male	 Sales	65	 United-States	 >50K
47	 Self-emp-not-inc	 Married-civ-spouse	 5th-6th	 Husband	 White	 Male	 Sales	55	 Italy	 >50K
41	 Private	 Married-civ-spouse	 HS-grad	 Husband	 White	 Male	 Exec-managerial	40	 United-States	 >50K
21	 Private	 Never-married	 Some-college	 Not-in-family	 White	 Female	 Other-service	37	 United-States	 <=50K
17	 Private	 Never-married	 11th	 Own-child	 White	 Male	 Craft-repair	17	 United-States	 <=50K
61	 ?	 Married-civ-spouse	 Bachelors	 Husband	 White	 Male	 ?	55	 United-States	 <=50K
47	 ?	 Married-civ-spouse	 HS-grad	 Wife	 White	 Female	 ?	8	 United-States	 >50K
22	 Private	 Never-married	 Some-college	 Own-child	 Black	 Female	 Other-service	15	 United-States	 <=50K
47	 Private	 Married-civ-spouse	 HS-grad	 Husband	 White	 Male	 Sales	40	 United-States	 <=50K
45	 Private	 Married-civ-spouse	 Bachelors	 Husband	 White	 Male	 Exec-managerial	40	 United-States	 >50K
32	 Self-emp-not-inc	 Divorced	 Assoc-voc	 Unmarried	 White	 Male	 Sales	50	 United-States	 <=50K
59	 Private	 Separated	 10th	 Not-in-family	 Black	 Female	 Priv-house-serv	30	 United-States	 <=50K
38	 Private	 Married-civ-spouse	 HS-grad	 Husband	 White	 Male	 Craft-repair	50	 United-States	 <=50K
33	 Private	 Separated	 HS-grad	 Own-child	 White	 Female	 Protective-serv	40	 United-States	 <=50K
41	 Private	 Married-civ-spouse	 HS-grad	 Husband	 White	 Male	 Machine-op-inspct	40	 United-States	 <=50K
51	 Private	 Married-civ-spouse	 9th	 Husband	 White	 Male	 Transport-moving	40	 United-States	 <=50K
42	 Private	 Married-civ-spouse	 HS-grad	 Husband	 White	 Male	 Sales	48	 United-States	 <=50K
27	 Private	 Married-civ-spouse	 Bachelors	 Wife	 White	 Female	 Prof-specialty	40	 United-States	 >50K
60	 Private	 Married-civ-spouse	 Some-college	 Husband	 White	 Male	 Craft-repair	45	 United-States	 <=50K
64	 Local-gov	 Divorced	 HS-grad	 Not-in-family	 White	 Female	 Adm-clerical	35	 United-States	 <=50K
37	 Private	 Married-civ-spouse	 Assoc-acdm	 Husband	 White	 Male	 Machine-op-inspct	40	 United-States	 >50K
54	 Self-emp-not-inc	 Married-civ-spouse	 Bachelors	 Husband	 White	 Male	 Exec-managerial	45	 United-States	 >50K
36	 Private	 Married-civ-spouse	 Assoc-acdm	 Wife	 White	 Female	 Exec-managerial	50	 United-States	 >50K
34	 Private	 Married-civ-spouse	 Bachelors	 Husband	 White	 Male	 Prof-specialty	40	 ?	 >50K
41	 Self-emp-not-inc	 Divorced	 Masters	 Unmarried	 White	 Male	 Sales	5	 United-States	 >50K
35	 Self-emp-not-inc	 Married-civ-spouse	 7th-8th	 Husband	 White	 Male	 Farming-fishing	75	 United-States	 <=50K
63	 Self-emp-inc	 Married-civ-spouse	 Masters	 Husband	 White	 Male	 Sales	68	 United-States	 >50K
46	 Private	 Divorced	 HS-grad	 Other-relative	 White	 Male	 Craft-repair	40	 United-States	 <=50K
47	 Self-emp-not-inc	 Divorced	 Masters	 Not-in-family	 White	 Male	 Prof-specialty	40	 United-States	 <=50K
24	 Private	 Never-married	 Bachelors	 Not-in-family	 White	 Male	 Machine-op-inspct	65	 United-States	 <=50K
29	 Private	 Never-married	 Some-college	 Not-in-family	 White	 Male	 Sales	30	 United-States	 <=50K
74	 Federal-gov	 Widowed	 Some-college	 Not-in-family	 White	 Female	 Transport-moving	18	 United-States	 <=50K
50	 Private	 Married-civ-spouse	 11th	 Husband	 White	 Male	 Transport-moving	70	 United-States	 >50K
22	 Private	 Never-married	 Some-college	 Not-in-family	 White	 Female	 Adm-clerical	40	 United-States	 <=50K
48	 Private	 Separated	 12th	 Own-child	 Black	 Female	 Adm-clerical	40	 United-States	 <=50K
30	 Private	 Married-civ-spouse	 9th	 Other-relative	 White	 Male	 Handlers-cleaners	40	 Mexico	 <=50K
32	 Private	 Married-civ-spouse	 Bachelors	 Husband	 White	 Male	 Sales	40	 United-States	 <=50K
39	 Private	 Married-civ-spouse	 HS-grad	 Husband	 White	 Male	 Machine-op-inspct	40	 United-States	 <=50K
49	 Private	 Married-civ-spouse	 Some-college	 Husband	 White	 Male	 Craft-repair	40	 United-States	 >50K
25	 Private	 Never-married	 Bachelors	 Own-child	 White	 Female	 Adm-clerical	40	 United-States	 <=50K
50	 Private	 Married-civ-spouse	 Bachelors	 Wife	 White	 Female	 Adm-clerical	40	 United-States	 >50K
44	 Private	 Married-civ-spouse	 HS-grad	 Husband	 White	 Male	 Transport-moving	40	 United-States	 <=50K
65	 Private	 Married-civ-spouse	 Assoc-voc	 Husband	 White	 Male	 Farming-fishing	60	 United-States	 <=50K
28	 Federal-gov	 Married-civ-spouse	 Assoc-acdm	 Husband	 White	 Male	 Adm-clerical	60	 United-States	 <=50K
55	 Private	 Widowed	 Bachelors	 Unmarried	 White	 Female	 Adm-clerical	40	 United-States	 <=50K
49	 Local-gov	 Never-married	 Bachelors	 Own-child	 White	 Female	 Prof-specialty	50	 United-States	 <=50K
31	 Private	 Separated	 HS-grad	 Unmarried	 White	 Female	 Exec-managerial	12	 United-States	 <=50K
47	 Private	 Married-civ-spouse	 HS-grad	 Wife	 Black	 Female	 Machine-op-inspct	40	 United-States	 >50K
45	 Private	 Married-civ-spouse	 HS-grad	 Husband	 White	 Male	 Transport-moving	40	 United-States	 >50K
35	 Private	 Never-married	 HS-grad	 Not-in-family	 Black	 Female	 Other-service	40	 United-States	 <=50K
34	 Self-emp-not-inc	 Married-civ-spouse	 Bachelors	 Husband	 Asian-Pac-Islander	 Male	 Sales	60	 South	 <=50K
49	 Local-gov	 Widowed	 HS-grad	 Not-in-family	 Black	 Male	 Protective-serv	40	 United-States	 <=50K
39	 ?	 Divorced	 Some-college	 Not-in-family	 White	 Female	 ?	35	 United-States	 <=50K
27	 Private	 Never-married	 HS-grad	 Not-in-family	 White	 Female	 Other-service	42	 United-States	 <=50K
42	 Private	 Married-civ-spouse	 HS-grad	 Husband	 White	 Male	 Handlers-cleaners	40	 United-States	 <=50K
60	 ?	 Married-civ-spouse	 5th-6th	 Husband	 White	 Male	 ?	30	 United-States	 >50K
64	 Self-emp-not-inc	 Never-married	 HS-grad	 Not-in-family	 White	 Male	 Other-service	40	 United-States	 <=50K
33	 Private	 Married-civ-spouse	 Some-college	 Husband	 White	 Male	 Sales	48	 United-States	 >50K
23	 Private	 Never-married	 Some-college	 Not-in-family	 White	 Female	 Adm-clerical	40	 United-States	 <=50K
45	 Private	 Married-civ-spouse	 Masters	 Husband	 White	 Male	 Exec-managerial	50	 United-States	 >50K
34	 Private	 Never-married	 HS-grad	 Unmarried	 Black	 Female	 Machine-op-inspct	40	 United-States	 <=50K
53	 Private	 Divorced	 HS-grad	 Not-in-family	 White	 Female	 Sales	37	 Mexico	 <=50K
22	 Private	 Never-married	 10th	 Not-in-family	 White	 Male	 Craft-repair	30	 United-States	 <=50K
57	 State-gov	 Separated	 HS-grad	 Not-in-family	 White	 Female	 Other-service	35	 United-States	 <=50K
20	 ?	 Never-married	 Some-college	 Own-child	 White	 Female	 ?	8	 United-States	 <=50K
23	 Private	 Never-married	 7th-8th	 Own-child	 Black	 Male	 Craft-repair	40	 United-States	 <=50K
31	 Private	 Never-married	 11th	 Unmarried	 White	 Male	 Transport-moving	40	 United-States	 <=50K
23	 State-gov	 Never-married	 Bachelors	 Not-in-family	 White	 Male	 Tech-support	22	 United-States	 <=50K
30	 Private	 Separated	 HS-grad	 Unmarried	 White	 Female	 Adm-clerical	40	 United-States	 <=50K
32	 Local-gov	 Separated	 Bachelors	 Not-in-family	 White	 Female	 Prof-specialty	50	 United-States	 >50K
42	 Private	 Married-civ-spouse	 Assoc-acdm	 Wife	 Black	 Female	 Adm-clerical	40	 United-States	 >50K
51	 Private	 Married-civ-spouse	 7th-8th	 Husband	 White	 Male	 Transport-moving	40	 Cuba	 <=50K
59	 Self-emp-not-inc	 Married-civ-spouse	 Bachelors	 Husband	 White	 Male	 Sales	40	 United-States	 >50K
36	 Private	 Never-married	 Bachelors	 Own-child	 White	 Female	 Exec-managerial	40	 United-States	 <=50K
45	 Private	 Never-married	 HS-grad	 Not-in-family	 Black	 Male	 Sales	40	 United-States	 <=50K
35	 Private	 Married-civ-spouse	 Assoc-voc	 Husband	 White	 Male	 Sales	50	 Germany	 >50K
33	 Private	 Married-civ-spouse	 7th-8th	 Husband	 White	 Male	 Machine-op-inspct	40	 United-States	 <=50K
43	 Private	 Divorced	 Assoc-voc	 Unmarried	 White	 Female	 Prof-specialty	40	 United-States	 <=50K
60	 Private	 Married-civ-spouse	 HS-grad	 Wife	 White	 Female	 Tech-support	40	 United-States	 >50K
37	 State-gov	 Married-civ-spouse	 Bachelors	 Husband	 White	 Male	 Prof-specialty	55	 United-States	 >50K
35	 Private	 Never-married	 Some-college	 Unmarried	 White	 Female	 Tech-support	40	 United-States	 <=50K
36	 Private	 Married-civ-spouse	 Some-college	 Husband	 White	 Male	 Adm-clerical	52	 United-States	 <=50K
38	 Federal-gov	 Married-civ-spouse	 Prof-school	 Husband	 White	 Male	 Prof-specialty	50	 United-States	 >50K
54	 Private	 Married-civ-spouse	 7th-8th	 Husband	 White	 Male	 Craft-repair	40	 United-States	 <=50K
51	 Private	 Married-civ-spouse	 Assoc-voc	 Husband	 White	 Male	 Handlers-cleaners	40	 United-States	 >50K
45	 Private	 Married-civ-spouse	 Assoc-acdm	 Husband	 White	 Male	 Craft-repair	45	 United-States	 >50K
63	 Federal-gov	 Divorced	 Some-college	 Unmarried	 White	 Female	 Exec-managerial	40	 United-States	 <=50K
51	 Private	 Married-civ-spouse	 Some-college	 Husband	 White	 Male	 Craft-repair	40	 United-States	 >50K
58	 Self-emp-not-inc	 Divorced	 Masters	 Not-in-family	 White	 Male	 Sales	18	 United-States	 <=50K
64	 Local-gov	 Divorced	 HS-grad	 Not-in-family	 White	 Female	 Adm-clerical	40	 United-States	 <=50K
20	 Private	 Never-married	 Some-college	 Own-child	 White	 Male	 Handlers-cleaners	40	 United-States	 <=50K
44	 Federal-gov	 Married-civ-spouse	 Bachelors	 Husband	 Asian-Pac-Islander	 Male	 Adm-clerical	40	 Philippines	 >50K
39	 Private	 Divorced	 Bachelors	 Unmarried	 White	 Female	 Exec-managerial	48	 United-States	 <=50K
45	 State-gov	 Never-married	 Some-college	 Unmarried	 White	 Female	 Adm-clerical	40	 United-States	 <=50K
44	 Private	 Married-civ-spouse	 Doctorate	 Husband	 White	 Male	 Adm-clerical	55	 United-States	 >50K
22	 Federal-gov	 Never-married	 Some-college	 Not-in-family	 White	 Female	 Exec-managerial	40	 United-States	 <=50K
63	 Self-emp-inc	 Married-civ-spouse	 HS-grad	 Husband	 White	 Male	 Exec-managerial	40	 United-States	 >50K
26	 Private	 Separated	 Assoc-voc	 Not-in-family	 Black	 Male	 Other-service	40	 United-States	 <=50K
42	 Self-emp-not-inc	 Married-civ-spouse	 Bachelors	 Husband	 White	 Male	 Farming-fishing	45	 United-States	 <=50K
20	 Private	 Never-married	 HS-grad	 Own-child	 White	 Female	 Other-service	25	 United-States	 <=50K
29	 Private	 Married-civ-spouse	 Masters	 Husband	 White	 Male	 Sales	40	 United-States	 >50K
38	 Local-gov	 Never-married	 Bachelors	 Unmarried	 Asian-Pac-Islander	 Male	 Exec-managerial	40	 Vietnam	 <=50K
25	 Private	 Never-married	 HS-grad	 Own-child	 White	 Male	 Transport-moving	40	 United-States	 <=50K
27	 Private	 Married-civ-spouse	 Bachelors	 Other-relative	 White	 Male	 Craft-repair	50	 United-States	 <=50K
46	 Private	 Divorced	 Assoc-voc	 Not-in-family	 White	 Female	 Adm-clerical	40	 United-States	 <=50K
31	 Private	 Divorced	 Some-college	 Not-in-family	 White	 Male	 Craft-repair	60	 United-States	 <=50K
24	 Private	 Never-married	 Assoc-voc	 Own-child	 White	 Male	 Exec-managerial	35	 United-States	 <=50K
43	 Private	 Married-civ-spouse	 Some-college	 Husband	 White	 Male	 Sales	50	 United-States	 >50K
23	 Private	 Never-married	 12th	 Own-child	 White	 Male	 Machine-op-inspct	21	 Mexico	 <=50K
32	 Local-gov	 Never-married	 HS-grad	 Unmarried	 Black	 Female	 Transport-moving	37	 United-States	 <=50K
44	 Private	 Married-civ-spouse	 HS-grad	 Husband	 White	 Male	 Craft-repair	40	 Poland	 <=50K
40	 Self-emp-not-inc	 Married-civ-spouse	 Bachelors	 Husband	 White	 Male	 Sales	40	 United-States	 <=50K
38	 Private	 Divorced	 HS-grad	 Unmarried	 White	 Male	 Craft-repair	40	 United-States	 <=50K
23	 Private	 Never-married	 Assoc-voc	 Not-in-family	 White	 Male	 Machine-op-inspct	40	 United-States	 <=50K
19	 Private	 Never-married	 Some-college	 Own-child	 White	 Female	 Sales	10	 United-States	 <=50K
41	 Private	 Married-civ-spouse	 Some-college	 Husband	 White	 Male	 Sales	40	 United-States	 <=50K
48	 Private	 Married-civ-spouse	 HS-grad	 Husband	 White	 Male	 Craft-repair	40	 United-States	 <=50K
23	 Private	 Married-civ-spouse	 Some-college	 Husband	 White	 Male	 Machine-op-inspct	40	 United-States	 <=50K
47	 Private	 Widowed	 Assoc-acdm	 Own-child	 White	 Female	 Other-service	35	 United-States	 <=50K
42	 Private	 Married-civ-spouse	 HS-grad	 Husband	 White	 Male	 Craft-repair	40	 United-States	 <=50K
17	 Private	 Never-married	 10th	 Other-relative	 White	 Female	 Sales	10	 United-States	 <=50K
29	 Local-gov	 Never-married	 Prof-school	 Not-in-family	 White	 Female	 Prof-specialty	70	 United-States	 <=50K
21	 State-gov	 Never-married	 Some-college	 Not-in-family	 White	 Female	 Prof-specialty	20	 United-States	 <=50K
18	 ?	 Never-married	 11th	 Own-child	 White	 Male	 ?	27	 United-States	 <=50K
31	 Private	 Married-civ-spouse	 HS-grad	 Husband	 White	 Male	 Other-service	40	 Mexico	 >50K
27	 Local-gov	 Never-married	 Bachelors	 Unmarried	 White	 Female	 Prof-specialty	40	 United-States	 <=50K
29	 Private	 Never-married	 Doctorate	 Not-in-family	 White	 Male	 Prof-specialty	40	 Canada	 <=50K
23	 Private	 Never-married	 Bachelors	 Not-in-family	 White	 Female	 Sales	45	 United-States	 <=50K
41	 Private	 Married-civ-spouse	 Masters	 Husband	 Asian-Pac-Islander	 Male	 Prof-specialty	55	 Taiwan	 >50K
46	 Local-gov	 Married-civ-spouse	 Bachelors	 Husband	 White	 Male	 Prof-specialty	35	 United-States	 >50K
34	 Private	 Married-civ-spouse	 Some-college	 Other-relative	 Black	 Female	 Protective-serv	25	 Haiti	 <=50K
42	 Self-emp-not-inc	 Married-civ-spouse	 HS-grad	 Husband	 White	 Male	 Craft-repair	24	 United-States	 <=50K
18	 Private	 Never-married	 HS-grad	 Own-child	 White	 Female	 Handlers-cleaners	15	 United-States	 <=50K
46	 Private	 Divorced	 HS-grad	 Not-in-family	 White	 Male	 Craft-repair	37	 United-States	 <=50K
18	 ?	 Never-married	 11th	 Own-child	 White	 Male	 ?	15	 United-States	 <=50K
52	 Private	 Married-civ-spouse	 Some-college	 Husband	 White	 Male	 Craft-repair	40	 United-States	 >50K
56	 Private	 Divorced	 HS-grad	 Unmarried	 White	 Female	 Craft-repair	40	 United-States	 <=50K
21	 Private	 Never-married	 Assoc-voc	 Own-child	 White	 Male	 Machine-op-inspct	40	 United-States	 <=50K
22	 Self-emp-not-inc	 Never-married	 HS-grad	 Other-relative	 White	 Male	 Craft-repair	20	 United-States	 <=50K
31	 Private	 Divorced	 Bachelors	 Unmarried	 White	 Female	 Adm-clerical	45	 United-States	 <=50K
41	 Self-emp-not-inc	 Married-civ-spouse	 HS-grad	 Husband	 White	 Male	 Other-service	60	 United-States	 <=50K
25	 Private	 Separated	 Some-college	 Unmarried	 White	 Female	 Adm-clerical	40	 United-States	 <=50K
43	 Self-emp-not-inc	 Divorced	 Bachelors	 Not-in-family	 White	 Male	 Exec-managerial	60	 United-States	 <=50K
45	 Private	 Separated	 HS-grad	 Not-in-family	 White	 Female	 Sales	40	 United-States	 <=50K
26	 Private	 Divorced	 Some-college	 Not-in-family	 White	 Male	 Tech-support	60	 United-States	 <=50K
90	 Private	 Never-married	 Some-college	 Not-in-family	 Asian-Pac-Islander	 Male	 Other-service	35	 United-States	 <=50K
45	 Private	 Married-civ-spouse	 Bachelors	 Husband	 White	 Male	 Sales	40	 United-States	 >50K
30	 Private	 Married-civ-spouse	 Bachelors	 Wife	 White	 Female	 Other-service	40	 United-States	 >50K
42	 Private	 Married-civ-spouse	 Some-college	 Husband	 White	 Male	 Craft-repair	40	 United-States	 <=50K
20	 Private	 Never-married	 Some-college	 Own-child	 White	 Male	 Handlers-cleaners	35	 United-States	 <=50K
53	 Private	 Married-civ-spouse	 Bachelors	 Husband	 White	 Male	 Prof-specialty	40	 United-States	 >50K
64	 State-gov	 Widowed	 HS-grad	 Not-in-family	 White	 Female	 Adm-clerical	38	 United-States	 <=50K
56	 Private	 Widowed	 7th-8th	 Not-in-family	 White	 Male	 Transport-moving	20	 United-States	 <=50K
42	 Private	 Married-spouse-absent	 Some-college	 Not-in-family	 White	 Male	 Prof-specialty	40	 United-States	 >50K
26	 Private	 Married-civ-spouse	 Bachelors	 Wife	 White	 Female	 Sales	40	 United-States	 >50K
31	 Local-gov	 Never-married	 Assoc-acdm	 Own-child	 Amer-Indian-Eskimo	 Female	 Adm-clerical	40	 United-States	 <=50K
40	 Private	 Married-civ-spouse	 Bachelors	 Wife	 White	 Female	 Adm-clerical	40	 United-States	 <=50K
58	 Private	 Widowed	 Some-college	 Not-in-family	 White	 Male	 Craft-repair	40	 United-States	 <=50K
41	 Private	 Married-civ-spouse	 Bachelors	 Husband	 White	 Male	 Exec-managerial	40	 United-States	 <=50K
58	 Self-emp-inc	 Never-married	 HS-grad	 Not-in-family	 White	 Male	 Sales	47	 United-States	 <=50K
62	 State-gov	 Married-civ-spouse	 Masters	 Husband	 White	 Male	 Prof-specialty	60	 United-States	 >50K
65	 Self-emp-inc	 Married-civ-spouse	 Bachelors	 Husband	 White	 Male	 Sales	60	 United-States	 >50K
40	 Private	 Never-married	 Some-college	 Not-in-family	 White	 Male	 Craft-repair	40	 United-States	 <=50K
45	 Local-gov	 Married-civ-spouse	 Some-college	 Husband	 White	 Male	 Protective-serv	40	 United-States	 >50K
22	 Private	 Never-married	 HS-grad	 Own-child	 White	 Male	 Craft-repair	55	 United-States	 <=50K
23	 ?	 Never-married	 Some-college	 Own-child	 Asian-Pac-Islander	 Male	 ?	20	 China	 <=50K
63	 Federal-gov	 Married-civ-spouse	 Masters	 Husband	 White	 Male	 Exec-managerial	50	 United-States	 >50K
39	 Private	 Married-civ-spouse	 Bachelors	 Husband	 White	 Male	 Exec-managerial	50	 United-States	 >50K
37	 Private	 Widowed	 Some-college	 Unmarried	 White	 Male	 Craft-repair	40	 United-States	 <=50K
25	 ?	 Married-spouse-absent	 Bachelors	 Not-in-family	 White	 Male	 ?	40	 Canada	 <=50K
56	 Private	 Married-civ-spouse	 11th	 Husband	 White	 Male	 Farming-fishing	50	 United-States	 <=50K
32	 Private	 Divorced	 Some-college	 Not-in-family	 White	 Male	 Sales	50	 United-States	 <=50K
53	 Federal-gov	 Married-civ-spouse	 Some-college	 Wife	 Asian-Pac-Islander	 Female	 Exec-managerial	40	 Philippines	 >50K
32	 Private	 Divorced	 Assoc-voc	 Not-in-family	 White	 Male	 Prof-specialty	40	 United-States	 <=50K
23	 Self-emp-not-inc	 Married-civ-spouse	 11th	 Husband	 White	 Male	 Transport-moving	60	 United-States	 >50K
